org_id,org_name,concept_id
139576,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA INC,6524
139578,FIRST FLORIDIAN AUTO & HOME INSURANCE COMPANY,5356
139584,COASTAL CONSTRUCTION OF MD COUNTY,3924
139591,AMERICAN TRADITION INSURANCE CO,749
139595,CASA DEL MONTE MHP LLC,3266
139597,CONFECTION CONNECTION,4127
139598,DAVID R CUSTIN & ASSOCIATES,4504
139605,AUTO MALL AD GROUP LLC,1211
139632,EVENT EQUIPMENT LEASING,5154
139634,PICERNE DEVELOPMENT CORPORATION,9248
139636,DAYTONA BEVERAGES INC,4514
139637,DAYTONA BEVERAGES LLC,4514
139638,JJ TAYLOR COMPANIES INC,6812
139639,ALLAN I. JACOB, M.D. P.A.,421
139640,BARCO LLC,1292
139642,LASER SPINE INSTITUTE,7150
139648,WELLDYNE RX,12621
139651,COPPERTAIL BREWING,4222
139660,INJURY CENTERS OF S. TAMPA INC,6566
139661,FLORIDA ASSOCIATION OF HEALTH PLANS,5408
139666,BURNETTI PA,1704
139670,HOLLAND & LAMOUREUX PA,6312
139672,MERLIN LAW GROUP PA,7888
139677,ASG CONSULTING GROUP,959
139679,RSA CONSULTING GROUP,9947
139683,FLORIDA'S RIGHT TO KNOW POLITICAL COMMITTEE,5508
139687,JEFFERSON MONROE CONSULTING,6784
139688,FLORIDA VETERINARY MEDICAL ASSOCIATION,5534
139697,ROBERT M LEVY & ASSOCIATES INC,9887
139714,FOCUS EYEMD,5553
139715,KELLY, PASSIDOMO & ALBA LLP,6925
139720,VERTEX PHARMACEUTICALS,12433
139721,D RUSSELL & ASSOCIATES,4776
139729,HOLLAND & KNIGHT,6311
139734,MAG MUTUAL INSURANCE,7612
139742,ARMOR CORRECTIONAL HEALTH SERVICES,937
139743,MARINA LAKES PROFESSIONAL LLC,7678
139746,OCALA BREEDERS' SALES COMPANY INC,8678
139748,B G & ASSOCIATES INTERNATIONAL INC,1450
139755,CAPITAL STRATEGIES,3185
139758,MCCRAY & ASSOCIATES INC,7771
139760,AMERICAN MARKETING & MANAGEMENT,684
139764,ROCHE SURETY & CASUALTY,9899
139775,PRIMARY CARE ASSOCIATES OF NORTH PALM BEACH,9438
139791,FLORIDA WORKERS ADVOCATE INC,5539
139810,CAPITOL SOLUTIONS,3200
139813,OCALA BREEDERS' SALES CO,8678
139816,FOUNDATION FOR OUR CHILDRENS FUTURE,5608
139831,MARTIN MEMORIAL HEALTH SYSTEMS,7719
139839,FLORIDA OUTDOOR ADVERTISING ASSOCIATION,5486
139841,EAGLE PROPERTIES INC,4807
139843,CONFECTION CONNECTION INC,4127
139856,PATIENTS FOR FAIR COMPENSATION INC,9070
139866,DERMAZONE SOLUTIONS INC,4621
139890,FLORIDA DISTRIBUTING COMPANY LLC,5445
139897,EDGE COMMUNICATIONS LLC,4881
139902,FLORIDA FAMILY INSURANCE CO,5449
139903,GUARANTEE INSURANCE CO,6052
139912,ALS EDUCATION INC,398
139914,ELLIS & ASSOCIATES INC,4978
139916,FRS ENVIRONMENTAL REMEDIATION INC,5644
139926,SPARTAN STRATEGIES LLC,10906
139928,G&R STRATEGIES,5724
139930,BLUE DOG INVESTMENTS,1523
139931,FLORIDA ONSITE WASTEWATER LLC,5480
139933,MANAGED CARE OF NORTH AMERICA LLC,7636
139934,MCNA HEALTHCARE HOLDINGS,7800
139935,BARRON COLLIER RESOURCES LLLP,1302
139936,CAPITOL PARTNERS LLC,3199
139938,COLLIER ENTERPRISES MANAGEMENT,3965
139940,HCA NORTH FLORIDA DIVISIONS,6164
139965,LABORERS LOCAL 517,7050
139969,SEMINOLE TRIBES OF FLORIDA,10501
139977,GREATER FLORIDA LEADERSHIP GROUP PC,5965
139980,FLORIDAS PUBLIC RIGHT TO KNOW POLITICAL COMMITTEE,5502
139997,EXCALIBUR TOWING SERVICE,5169
139998,MARSHALL THOMAS BURNETT, PL,7715
140001,COMPREHENSIVE EXAMINATION SERVICES INC,4088
140007,FLORIDA CEMETERY CREMATION & FUNERAL ASSOCIATION,5431
140009,SURGI PAC-NORTH,11182
140029,ABFD LLC,119
140033,ELEVATED LLC,4961
140049,THOMAS PEPIN TRUST,11792
140053,INFINITE ENERGY,6553
140054,PRITCHETT INC,9451
140066,RUTH'S LIST FLORIDA,9965
140069,JACKSONVILLE GREYHOUND RACING,6750
140077,BOIES SCHILLER & FLEXNER,1567
140081,HOWELL & THORNHILL, PA,6406
140083,LILLY O'TOOLE & BROWN LLP,7346
140086,BANKERS SPECIALTY INSURANCE CO,1281
140094,B&L SERVICE INC,1278
140100,CGG HERNANDO INVESTMENTS LLC,3439
140106,GA REALTY,5735
140136,JERRY PATE TURF & IRRIGATION,6792
140139,O'CONNOR MANAGEMENT GROUP,8698
140154,TERHAAR & CRONLEY DEVELOPMENT,11356
140165,GUNSTER FLORIDA'S LAW FIRM FOR BUSINESS,6065
140184,L.R.E.GROUND SERVICES, INC.,7544
140189,SUNSHINE GASOLINE DISTRIBUTORS,11154
140193,FOLEY TIMBER & LAND CO,5557
140196,PACER ECI,8900
140202,ALF,401
140222,AUTONATION,1222
140228,RC STORK PROPERTIES LLC,9659
140231,CHAMPION BRANDS,3453
140234,S R PERROTT INC,9941
140245,ASG CONSULTING GROUP INC,959
140248,FOUNDATION FOR OUR CHILDREN'S FUTURE,5608
140249,GULF COAST INJURY CENTER,6057
140250,GULF COAST INJURY CENTER LLC,6057
140251,HOLLAND & LAMOUREUX, PA,6312
140273,THOMAS PEPIN, TRUST,11792
140274,AJAX PAVING INDUSTRIES OF FLORIDA,349
140277,EXPRESS CARE OF BELLEVIEW INC,5186
140280,HS1 MEDICAL MANAGEMENT LLC,6411
140288,CARROT TOP REALTY LLC,3256
140300,G & R STRATEGIES LLC,5724
140307,LIBERTY PARTNERS OF TALLAHASSEE LLC,7316
140327,B & L SERVICE INC,1278
140335,TERHAAR & CRONLEY DEVELOPMENT CO LLC,11356
140351,GROUNDSWELL STRATEGIES,6032
140355,OAK RUN ASSOCIATES, LTD,8663
140372,LAS OLAS RIVERFRONT LP,7131
140375,MCNA HEALTH CARE HOLDINGS INC,7800
140380,BOYD GAMING,1591
140392,GOLD COAST BEVERAGE DISTRIBUTORS,5869
140404,FLORIDA WORKERS ADVOCATES,5539
140411,OASIS LEGAL FINANCE COMPANY LLC,8667
140418,UNITEDHEALTH GROUP,12199
140421,BY THE PEOPLE, FOR THE PEOPLE,1724
140422,KANE FINANCIAL SERVICES LLC,6902
140451,PHOSCHEM SUPPLY,9233
140454,CPN CONSTRUCTION FIN CO, LP,4356
140455,FLORIDA ONSITE WASTEWATER,5480
140456,HARRELL'S LLC,6118
140468,CENTRAL FLORIDA GAMING LLC,3411
140492,FLORIDA'S RIGHT TO KNOW PC INC,5507
140501,MARSHALL THOMAS BURNETT PL,7715
140503,WINE & SPIRITS DISTRIBUTORS OF FLORIDA,12806
140506,FARRELL PROPERTIES,5277
140512,BAGS INC,1254
140519,ELEVATED,4961
140522,REALTOR'S,9671
140527,FINANCIAL REFORM IN GOVERNMENT NETWORKS,5323
140528,FLORIDIANS FOR PROGRESS,5542
140530,TAMPA PROPERTY PARTNERS,11259
140544,C & C HAULING CO,3151
140545,CW ROBERTS CONTRACTING,4432
140567,WESTWAY TOWING,12757
140570,JAMES C. BRADY, P.A.,6754
140579,FLORIDA FAMILY INSURANCE SERVICES LLC,5450
140582,RAYONIER INC,9653
140599,METRO DEVELOPMENT GROUP LLC,7913
140632,FLORIDA HORSEMEN'S BENEVOLENT & PROTECTIVE ASSOCIATION,5463
140641,WESTWAY TOWING INC,12757
140644,JAMES C BRADY PA,6754
140679,GUNSTER FLORIDA LAW FIRM FOR BUSINESS,6065
140687,GREATER FLORIDA LEADERSHIP PC,5965
140691,CITY CAB CO OF ORLANDO,3649
140701,CAPITOL GAINS,3197
140704,STEWART TILGHMAN FOX BIANCHI & CAIN PA,11036
140706,LARRY J OVERTON & ASSOCIATES,7146
140709,NORTH AMERICAN TESTING CO,8544
140711,MAGICAL CRUISE CO,7608
140713,LEXINGTON NATIONAL INSURANCE,7302
140714,TRI-STATE CONCESSIONS INC,11951
140715,AIRSTRON,344
140722,EVENTIDE INVESTMENTS,5155
140729,OASIS OUTSOURCING,8668
140732,PINNACLE HOUSING GROUP LLC,9266
140735,ALLIED UNIVERSAL,460
140743,NON-PROFIT INSURANCE SERVICES,8531
140746,GODWIN'S GATORLAND, INC.,5866
140798,BY THE PEOPLE FOR THE PEOPLE,1724
140805,ROBERT M LEVY ASSOCIATES,9888
140809,FLORIDA SCHOOL SERVICES,5513
140827,MIAMI'S FUTURE INC,7949
140832,PP & IMAGING INC,9405
140868,JACK M SKELDING JR, PL,6746
140872,FLORIDA ASSOCIATION OF MOTORIST SERVICE PROVIDERS,5411
140877,CPN CONSTRUCTION FIN CO LP,4356
140880,ER JAHNA INDUSTRIES INC,5125
140881,POLK COUNTY FARMS PAC,9366
140883,ARCHER AUTOMOTIVE & TIRE,907
140890,QUALITY PLUMBING INC,9587
140904,JACK M SKELDING JR PL,6746
140911,J & N JAX, LLC,6762
140917,VESTCOR DEVELOPMENT INC,12436
140921,STRATEGIC PROPERTY PARTNERS LLC,11090
140924,CITY CAB COMPANY OF ORLANDO INC,3649
140931,NAC GROUP INC,8194
140949,KALEO INC,6899
140951,AMERICAN SOCIETY FOR METABOLIC & BARIATRIC SURGERY,731
140953,FIREMANS FUND INSURANCE COMPANIES,5337
140954,CAREGIVERS INC,3224
140957,MOTOROLA SOLUTIONS,8120
140962,KANE FINANCIAL SERVICES,6902
140963,OUTLOOK MEDIA,8884
140968,AEC GENERAL,253
140969,SIX L S PACKING COMPANY,10678
140991,EPIPHANY'S TREATMENT CENTER,5103
141001,COMMUNITY HEALTHCARE POLITICAL COMMITTEE,4057
141018,PRITCHETTS INC,9451
141019,HILLSBOROUGH COUNTY AGRICULTURAL,6274
141037,MAGIC KINGDON INC,7610
141048,HOOSIER ENTERPRISES, INC,6353
141061,CITY BEVERAGE,3647
141064,FLORIDA ASSOCIATION OF NURSE PRACTITIONERS, INC.,5413
141074,GREAT BAY DISTRIBUTORS,5961
141077,BROOKDALE SENIOR LIVING INC,1646
141094,VICTORY,12464
141098,537 LLC,71
141103,STRATEGIC EDGE INC,11085
141110,COMMUNITY HEALTH CARE POLITICAL COMMITTEE,4057
141111,ADT,212
141140,AUTO DATA DIRECT INC,1208
141153,VULCAN MATERIALS,12534
141157,J R ADVERTISING AGENCY,6875
141166,BALLARD PARTNERS INC,1271
141169,EDGE COMMUNICATIONS,4881
141171,LOUISVILLE PROPERTY PARTNERS,7533
141194,INFINITE ENERGY INC,6553
141217,JEFF KOTTKAMP, PA,6787
141218,JBL CORPORATION, INC,6776
141222,COMPREHENSIVE EXAMINATION SERVICE INC,4088
141226,HILLSBOROUGH COUNTY AGRICULTURE PAC,6275
141233,AMERICAN AMBULANCE SERVICE INC,541
141248,SAFELITE GROUP,10034
141253,BCF LLC,1354
141256,FADDIS & FADDIS, PA,5207
141259,FLORIDA HOSPITAL HEALTH CARE SYSTEM,5466
141272,VERITEC SOLUTIONS,12418
141280,GRAVIS MARKETING,5957
141309,SEVEN HILL, INC.,10549
141324,FUBA- FLORIDA UNITED BUSINESSES ASSOCIATION,5696
141329,KINGSBAYHOLDINGS, LTD,6982
141345,HDR INC,6170
141350,MAGICAL CRUISE COMPANY INC,7608
141367,FLORIDIAN FOR HOME RULE,5541
141373,SMITH BRYAN & MYERS,10713
141384,LEMA CONSTRUCTION,7273
141389,HOPPING GREEN & SAMS PA,6360
141394,BAY FRONT HEALTH ST PETE,1342
141397,CASPERS COMPANY LLC,3273
141419,FIRST SERVICE RESIDENTIAL FLORIDA INC,5363
141421,GENTRY & ASSOCIATES,5784
141426,MODERN USA INSURANCE,8031
141434,COMBINED INSURANCE SERVICES INC,3981
141442,OAK RUN ASSOCIATES LTD,8663
141456,METZHUSBAND & DAUGHTON PA,7926
141459,POSTELL'S MORTUARY,9391
141460,GROUP PITTMAN LAW,9274
141461,FLORIDA POULTRY FEDERATION INC,5494
141462,JASMINE GARDENS LLC,6770
141485,FLORIDA PROPERTY & CASUALTY ASSOCIATION,5497
141495,FADDIS & FADDIS PA,5207
141498,FLORIDA WORKER ADVOCATES,5539
141503,PAYAS PAYAS & PAYAS,9080
141517,J&N JAX LLC,6762
141534,WASTE MANAGEMENT INC, OF FLORIDA,12576
141541,FLORIDA ACADEMY OF PHYSICIANS ASSISTANTS,5391
141545,A1A TRANSPORTATION INC,93
141555,MIAMI FUTURE INC,7949
141569,HALL GROUP LLC,6088
141592,KINGSBAY HOLDINGS, LTD,6982
141626,INCOMM,8746
141627,EARTH TECH LLC,4823
141629,JJ TAYLOR COMPANIES,6812
141633,TURNBERRY DORAL GP INC,12018
141636,CAPITAL INSIGHT LLC,3181
141646,BOUCHER BROTHER MANAGEMENT INC,1579
141651,ROBERT M LEVY & ASSOCIATES,9887
141655,RUTHS LIST FLORIDA,9965
141658,INSURANCE AUTO AUCTIONS,6598
141670,MIAMI SOD INC,7951
141676,TKM BENGARD FARMS,11834
141681,HILLSBOROUGH COUNTY AGRICULTURAL INC,6274
141688,MIAMI SOD CO,7951
141691,MORRISON BROWN ARGIZ & FARRA LLC,8098
141694,PRH INVESTMENTS LLC,9431
141697,RADIOLOGY ASSOCIATES OF TAMPA,9615
141705,DARDEN RESTAURANTS,4477
141713,INDEPENDENT INSURANCE AGENTS & BROKERS OF AMERICA,6524
141719,ROONEY'S PUBLIC HOUSE,9921
141720,VANDERGRIFT-WILLIAMS FARM,12379
141731,FLORIDA'S RIGHT TO KNOW PC,5507
141749,Asian and Pacific Islander Legislative Caucus Foundation,977
141751,Asian & Pacific Islander Legislative Caucus Foundation,977
141752,California Legislative Irish Caucus,2547
141761,Gay and Lesbian Leadership Institute,5751
141778,CA Latino Legislative Caucus Foundation,2530
141784,Southeast Community Development Corp,10821
141798,CA Legislative Black Caucus Policy Institute,2544
141813,CA Legislative Irish Caucus,2547
141818,CA Legislative Black Caucus,2543
141832,CA Department of Education,22
141834,Partners and employees of Paul Hastings,9048
141835,Gay and Lesbian Victory Institute,5752
141859,Mother of East Los Angeles,8110
141861,Arroyos and Foothills Conservancy,944
141879,Californians Department of Education,22
141882,Alzheimer's Disease Association of Kern County,502
141905,Youth Homes,12917
141907,Rick and Connie Nafzinger,9817
141908,Biking for Fun,1472
141911,One in Long Beach,8757
141913,CA Conservation Corps Foundation,2222
141915,CA Association of Non-Profits,1957
141923,Twenty Pearls Foundation,12026
141924,Viridis Fuels,12495
141940,The Jacobs and Cushman San Diego Food Bank,11706
141947,Fluoresprobe Sciences,5547
141948,Transportation Power,11928
141976,CA Jewish Legislative Caucus Leadership Foundation,2510
141981,Partners & Employees of Orrick, Herrington & Sutcliffe,9047
141983,Neighborhood Partners,8422
142002,The California Department of Education,22
142075,Central County Foundation,3408
142094,Central County Foundation, Inc.,3408
142097,International Longshore And Warehouse Union, Coast Longshore Division,6670
142099,Bay Area Rapid Transit District (Bart),1333
142100,Facebook,5194
142101,Howard Jarvis Tax Bureau Association,9
142105,National Immigration Law Center,8327
142106,California Public Defenders Associations,2776
142110,California Department of Justice,2314
142111,California Association of Air Medical Services,1881
142112,International Faith Based Coalition,6659
142113,HealthRight 360,6202
142115,The Los Angeles County Sheriffs Department,11714
142118,National Action Network,8228
142119,NAACP Sacramento Branch,8192
142120,san francisco juvenile probation department,10177
142121,Pacific Juvenile Defendant Center,8944
142122,Americans for Responsible Solutions Foundation,647
142128,City of Norco,3731
142129,Faith in the Valley,5225
142131,Building Healthy Communities,1684
142132,Valley Improvement Project,12369
142133,Physicians for Social Responsibility,9239
142134,United Nurses Association Of California/Union Of Health Care Professionals,12209
142135,City of Costa Mesa,3674
142136,California Association of Licensed Professional Clinical Counselors,1942
142137,California Catholic Conference, Inc. California Commission on Aging,2101
142137,California Catholic Conference, Inc. California Commission on Aging,11
142139,Women's Voices for the Earth,12841
142141,Murrieta, City Of,8169
142143,Commercial Vehicle Training Association,4005
142144,Werner Enterprises,12640
142145,San Jose, City Of,10237
142146,ClimatePlan,3848
142148,American Cancer Society Cancer Action Network,568
142149,San Francisco Municipal Transportation Agency,10181
142151,Hyundai Motor Corporation,6459
142152,BMW Group,1536
142153,Coalition of California Utility Employees,3906
142154,Sacramento, City of,9989
142156,Non-profit Housing Association of California,8529
142158,Allstate Insurance Company,469
142164,liberty dental plan of california,7309
142191,western center on law & poverty,20
142194,international association of emt's and paramedics local r-12,6627
142195,western center on law and poverty,20
142202,center for communications, health and the environment,3352
142203,world's finest chocolates,12856
142208,afscme local 1001,21
142210,california chapter of the american college of physicians,2129
142211,california health professional student alliance,2443
142213,i.a.t.s.e. local 80,6463
142217,service employees international union, seiu local 1000,10541
142218,service employees international union - california,10531
142227,western dental services,12685
142229,californiahealth advocates,2436
142240,translatin@coalition,11920
142248,hdr engineering,6171
142253,michael baker international,7953
142254,parsons corporation,9043
142258,national federation of filipino american association, region 10,8310
142261,aadap, inc.,98
142292,seiu, california,10477
142297,mountain counties water resources assoc.,8125
142298,county of placer board of supervisors,4312
142299,california assessor's association,1855
142306,association for commuter transportation, southern ca chapter,1046
142308,faculty assn. of ca community colleges,5200
142314,safe routes to schools,10039
142319,voice for progress education fund,12521
142322,citizens' oversight project,3639
142327,american health services,656
142341,california hawaii state conference of the naacp,2432
142344,hispanic chambers of commerce san francisco,6288
142348,waymo llc,12600
142370,pacific justice institute, center for public policy,8943
142385,ucla graduate student association,12100
142386,ucla undergraduate student association,12103
142387,national association of social workers , ca chapter,8269
142391,center on race, poverty, and environment,3386
142411,surfrider foundations,11177
142412,clean fuel connection, inc.,3818
142413,evgo,5163
142420,organizacion en california de lideres campesina, inc.,8853
142421,san francisco child care planning & advisory council,10162
142430,ampersand chowchilla biomass llc,779
142431,california licensed forester's association,2550
142432,cyrq energy,4435
142433,desert view power, llc,4628
142436,liquidmetal coatings, llc,7369
142437,merced power llc,7869
142439,ormat technologies,8860
142442,puppyspot,9560
142460,league of california cities, redwood empire division,7225
142470,mono county community development department,8059
142485,blueribbon coalition,1529
142491,los rios community college districts,7529
142492,peralta community college districts,9150
142494,common  sense kid action,4013
142498,ombudsman services of san mateo county,8744
142500,alameda county board of supervisor,360
142506,services, immigrant right and education network,10543
142507,american civil liberties union of california.,16
142508,grasslands water district,5955
142511,central ca environmental justice coalition,3404
142512,whollyh20,12777
142516,liuna, local 777,7380
142530,koreatown immigrant worker's alliance,7011
142531,loyola law school immigrant justice clinic,7541
142532,mom's rising,8052
142533,national domestic workers alliances,8297
142534,nikkei for civil rights & redress,8509
142535,oca - gla,8676
142536,people organizing to demand environmental and economic right,9139
142542,quantum management company llc,9591
142543,community associations institute california legislative action committee,4037
142544,city of fremont.,3689
142546,santa cruz county health services agency,10334
142547,bas recycling, inc.,1293
142550,california low income consumer coalition,2564
142551,western center of law & poverty,12679
142551,western center of law & poverty,20
142555,california parks & recreation society,2702
142567,channel islands surfboards,3456
142569,da vero farms & winery,4490
142570,half moon bay brewing,6086
142571,hog island oyster co.,6309
142576,kokatat inc.,7007
142580,o.a.r.s.,8666
142590,shelter co.,10587
142600,los angeles community college districts,7408
142604,san francisco community college districts,10165
142612,community housing improvement systems and planning association, inc.,4061
142614,from lot to spot, inc.,5683
142630,california's senior advocates league,2873
142631,natoma technologies,8399
142645,inland empire water keeper,6572
142652,tracfone wireless, inc.,11888
142653,oakland city council president, larry e. reid,8654
142662,share the care,10566
142665,california's independent telecommunications companies,2490
142671,peoples' self-help housing,9140
142681,a. philip randolph institute,866
142684,cys structural engineers, inc.,4437
142690,rancho's club,9635
142695,united ag,12169
142698,international union of bricklayers and allied craftworkers,6681
142705,association of ca life health insurance companies,1081
142711,child development centers,3523
142719,american rentals association,720
142721,trans bay cable,11900
142723,dataway inc.,4485
142726,healthright360,6202
142736,pheasants forever,9214
142737,associated builders and contractors, inc, central california chapter,1009
142738,associated builders and contractors, inc, southern california chapter,1020
142739,california cotton ginners and growers association, inc.,2245
142740,national federation of independent business - california,8312
142741,nor-cal beverage co, inc,8534
142742,walter & prince llp,12558
142744,riverside city college, guardian scholar program,9850
142757,transgender gender-variant intersex justice project,11916
142759,beam,1364
142763,coyoteri,4352
142766,transgender advocates for justice & accountability coalition,11913
142774,national electrical contractors association, ca chapters,8301
142777,association for energy affordability,1047
142785,2-1-1 los angeles county,39
142787,eden i & r, inc.,4874
142790,coalition for sustainable cement manufacturing & environment,3904
142792,california rifle & pistol association,2840
142795,western outdoors news,12714
142798,nextgen climate america, inc.,8490
142799,a.philip randolph institute,866
142800,california farm labor contractor association,10
142802,liveauctioneers,7382
142804,pg&e,9190
142806,california long -term care ombudsman association,2560
142815,california probation, parole & correctional association,2753
142821,hispanic chamber of commerce of san francisco,6287
142830,qualcomm,9583
142840,california school boards association.,2850
142844,deaf and hard of hearing service center,4522
142845,deaf counseling, advocacy & referral agency,4523
142846,2 individuals.,51
142850,ca district council of roofers,2331
142856,braedans bridge,1599
142864,a new way of life re entry project,815
142865,san diego volunteer lawyer program, inc,10148
142869,fire district associations of california,5332
142871,opposition  none received.,8799
142878,uscb america inc.,12338
142881,california medical association, sponsor,19
142883,california oaks,2676
142885,tesla road residents' alliance,11366
142888,naacp legal defense and educational fund,8191
142953,dry creek rancheria, band of pomo indians,4780
142974,beauty counter,1369
142978,oca - east bay,8675
142981,politics beauty,9365
142985,quantum management company, llc.,9591
142988,miracosta community college district,8003
142995,california state strong,2991
142999,inland congregation united for change,6568
143003,national organization for women, hollywood,8352
143007,surj bay area,11183
143011,san diego gas &  electric company,10128
143014,verdeco recycling, inc.,12415
143016,north coast environmental center,8553
143019,choc children's,3578
143023,csu, fullerton,4397
143024,csu, long beach,4398
143026,csu, sacramento,4399
143030,on lok, inc.,8770
143032,californiahealth +advocates,2434
143038,friends of the earth us,5676
143040,physicians for social responsibility, sf bay area,9245
143046,9to5, california,85
143052,san francisco mayor, ed lee,10179
143054,sonoma county indian health project, inc.,10786
143067,surj  bay area,11183
143073,clif bar,3844
143077,levi strauss & co.,7297
143079,southern ca watershed alliance,10862
143081,trust for public lands,11990
143092,the national association of hispanic real estate professionals,11726
143103,learn4life,7237
143106,california consortium for behavioral  analysis,2223
143109,3strands global foundation,60
143112,the california catholic conference,11
143113,the california district attorneys association,6
143114,the california teachers association,1
143121,western fire protection, inc.,12695
143124,north valley property owner's association,8606
143128,deputy sheriffs' association of san diego county,4620
143133,national peace officers and fire fighters benefit association,8356
143145,city of south gate,3774
143149,southeast los angeles  schools l.a. river clean-up,10826
143152,california chamber of commerce california grocers association,4
143153,redondo beach chamber of commerce & tourist bureau,9700
143160,advance bus and truck driving school,220
143162,britton trucking company, inc.,1640
143168,p. steve ramirez vocational training centers,9529
143171,universal truck driving school,12267
143197,live auctioneers,7382
143198,michaan's auction,7952
143200,aviva family & children's services,1233
143202,hathaway-sycamores child & family services,6146
143216,rockman company  inc.,9904
143217,tak shing hong, inc.,11251
143218,elizabeth peterson group,4970
143224,health access ca,6176
143227,national council of jewish women- ca,8291
143228,pilipino workers center of southern ca,9255
143236,grow plastics,6038
143240,san marco prevention coalition,10265
143241,sentry insurance,10519
143251,support :,11168
143265,japanese american citizens league, pacific southwest district,6767
143267,national japanese american historical society,8331
143300,command the room!, palo alto,3998
143399,the roost, napa,11753
143417,educate. advocate,4894
143424,california consortium for behavioral analysis,2223
143426,easter seals southern california,4841
143442,therapeutic living centers for the blind,11745
143452,da vita,4507
143455,intersex & genderqueer recognition project,6692
143465,department of pesticide regulation,4608
143469,san diego police officers association, inc.,10137
143476,City of Poway,3748
143480,climate earth, inc.,3847
143481,350 bayarea,52
143483,environment,5077
143495,goodrow law group,5905
143505,hathaway -sycamores,6145
143506,redwood community services, inc.,9707
143510,american federation state, county, and municipal employees,636
143510,american federation state, county, and municipal employees,21
143511,foodlink of tulare county,5570
143512,lean path, inc.,7235
143528,valley fever survivor,12368
143530,pharmacy alternatives,9202
143532,udw, afscme local 3930,12120
143533,loyola law school's immigrant rights clinic,7542
143534,bloodsource,1515
143538,integrated waste   management task force,6608
143539,early childhood discovery centers,4816
143542,american cab inc.,564
143543,silicon valley cab company,10650
143544,5 individuals.,74
143547,beam inc,1364
143550,coyote ri,4352
143552,asian pacific environment network,984
143553,change lab solutions,3455
143554,father and families of san joaquin,5281
143562,davero farms & winery,4490
143565,kokatat,7007
143567,kpc health inc.,7017
143571,central concrete supply co.,3407
143576,asian americans advancing justice - la,965
143580,san jose peace & justice center,10243
143583,mental health advocacy services,7859
143584,california college & university police chiefs' association,2188
143589,california chapters,2119
143591,league of women voters' of california,7232
143593,mercy housing management corporation,7880
143594,mithun,8022
143600,cleanharbors,3819
143603,western center of law and poverty,12679
143603,western center of law and poverty,20
143605,home start,6343
143611,hispanic chamber of commerce san francisco,6288
143616,check into cash,3476
143619,port of west sacramento,9384
143620,pacira pharmaceuticals,8964
143622,junior leagues of ca state public affair committee,6881
143623,junior league of orange county, ca,6882
143632,ca asian pacific chamber of commerce,1849
143633,ca hispanic chamber of commerce,2450
143634,ca association for micro enterprise opportunity,1870
143635,ca metals coalition,2588
143636,ca association of competitive telecommunications companies,1899
143641,california dairies inc.,2283
143642,california pear grower association,2712
143647,ygrene energy fund,12896
143648,american federation of state, county, and municipal employee,616
143648,american federation of state, county, and municipal employee,21
143650,clear channel outdoor,3832
143651,lamar advertising company,7101
143658,california state associations of counties,5
143659,ca-nv conference of operating engineers,1760
143660,united food and commercial workers states council,12193
143665,western wood preservers' institute,12734
143678,midpeninsula regional open space,7967
143685,clean fuel connections,3818
143686,ev go,5163
143695,los angeles black workers center,7399
143697,black community, clergy, and labor alliance,1500
143699,united food and commercial workers union, local 770,12196
143704,orbach, huff, suarez and henderson llp,8846
143722,health group,6175
143724,california pawnbroker's association,2707
143735,numerous individuals.,8635
143738,arts of living foundation,952
143746,desilva gates construction,4633
143753,bakersfield a.r.c,1265
143755,the center for independence of individuals with disabilities,11652
143758,western center on law and poverty [co-sponsor],12682
143758,western center on law and poverty [co-sponsor],20
143759,california state treasurer john chiang [sponsor],2996
143762,transportation corridors agencies,11927
143764,ca institute for rural studies,2499
143765,leadingage ca,7217
143771,queens care health centers,9593
143783,sunverge energy inc,11160
143784,educational credit management corporation,4896
143792,mayors' & councilmembers' association of sonoma county,7749
143796,educational enrichments systems, inc.,4898
143803,united states congressman, brad sherman,12221
143807,uscb, inc.,12337
143814,american federation of state, county, and municipal employees,,616
143814,american federation of state, county, and municipal employees,,21
143815,american fire sprinkler association - california chapter,639
143818,associated builders and contractors, central california chapter,1009
143819,associated builders and contractors, southern california chapter,1020
143822,kko labs, inc.,6990
143825,2020vet intelligent logistics solutions,41
143830,shelter company,10587
143840,1 individuals,35
143842,orange county professional fire fighters association, local 3631,8829
143845,cyrq energy, inc.,4435
143852,the jacobs & cushman san diego food bank,11706
143854,center for urban education about sustainable agriculture,3381
143857,lawyer's club of san diego,7205
143876,pubs,9534
143904,alliance of californians for community empowerment  action,446
143905,american federation of teachers local 2121,635
143906,causa justa::just cause,3303
143915,south of market community action network,10879
143919,common sense kid action,4013
143921,sacramento county deputy sheriff's association,9994
143922,veritext corp.,12419
143925,padre dam municipal water districts,8968
143926,california  association of county veterans service officers,1907
143933,california mobilehome parkowner's alliance,2595
143936,California Association of Oral & Maxillofacial Surgeons,1963
143937,Consumer Union Safe Patient Project,4183
143941,Asian Americans Advancing Justice  California,969
143942,California Mental Health Planning Council,2586
143943,Attorney General's Office,1181
143961,California Naturopathic Doctor Association,2629
143964,Sacramento SPCA,10019
143965,Obama Administration,8670
143967,National Asian American Coalition,8237
143968,California Association Of Competitive Telecommunication Companies (Caltel),1900
143973,Privacy Rights Clearinghouse,9452
143983,Gold River, California,5891
